"initial_token","order_id","order_delivery_id","store_location_code","store_zip_code","transaction_date_pt","transaction_date_time_pt","transaction_amt","approval_code","stan"
"","7488617881033312","7488617880733920","27","10473","2022-05-16","2022-05-16 11:58:43","150.74","931000","810810"
"","7488842095531075","7488842095231596","72","10451","2022-05-16","2022-05-16 11:59:16","49.16","005807","821811"
"","7488840753732642","7488840753432960","13","11368","2022-05-16","2022-05-16 11:59:33","107.91","576048","830290"
"","7488552506630785","7488552506230718","78","11590","2022-05-16","2022-05-16 11:59:54","360.91","560126","828200"
"","7488709787135029","7488709786835874","72","10451","2022-05-16","2022-05-16 12:00:03","194.78","688636","922868"
"","7488855103332106","7488855102832433","25","11212","2022-05-16","2022-05-16 12:00:13","56.42","153802","912118"
"","7488402883930132","7488402883730981","18","10451","2022-05-16","2022-05-16 12:01:40","477.73","420765","929526"
"","7488625994833546","7488625994533156","41","11101","2022-05-16","2022-05-16 12:01:47","138.56","916612","911354"
"","7488659422434837","7488659422234036","30","10456","2022-05-16","2022-05-16 12:01:54","149.25","017122","914894"
"","7488883807230164","7488883806830262","72","10451","2022-05-16","2022-05-16 12:03:09","204.78","587135","928499"
"","7488679670233195","7488679669933833","41","11101","2022-05-16","2022-05-16 12:03:20","15.58","267061","913136"
"","7488821551134946","7488821550834224","48","11717","2022-05-16","2022-05-16 12:03:31","88.85","411388","924629"
"","7488883011931366","7488883011731899","78","11590","2022-05-16","2022-05-16 12:04:03","40.61","437127","931041"
"","7488623012130065","7488623011730028","30","10456","2022-05-16","2022-05-16 12:04:15","60.40","424560","916188"
"","7488888303934078","7488888303634390","22","11206","2022-05-16","2022-05-16 12:04:44","76.07","723934","915952"
"","7488625994833546","7488625994533156","41","11101","2022-05-16","2022-05-16 12:04:48","56.54","334230","914934"
"","7488367613235406","7488367613035018","41","11101","2022-05-16","2022-05-16 12:04:57","119.85","784575","915177"
"","7488747617830006","7488747617530037","76","11362","2022-05-16","2022-05-16 12:05:10","80.70","374845","926494"
"","7488784037033413","7488784036633124","78","11590","2022-05-16","2022-05-16 12:05:27","30.10","472789","932103"
"","7488787106030207","7488787105630260","50","07047","2022-05-16","2022-05-16 12:06:18","68.24","369442","916704"
"","7488377557330312","7488377556930141","41","11101","2022-05-16","2022-05-16 12:06:27","45.87","001200","916931"
"","7486411794933117","7486411794333848","41","11101","2022-05-16","2022-05-16 12:06:37","177.77","320241","917018"
"","7488669306032459","7488669305632677","30","10456","2022-05-16","2022-05-16 12:06:43","82.20","894337","917526"
"","7488767342830602","7488767342430643","76","11362","2022-05-16","2022-05-16 12:07:33","100.98","725874","929285"
"","7488814269431210","7488814269231712","35","08611","2022-05-16","2022-05-16 12:07:39","175.34","642120","918043"
"","7488809283531047","7488809283231547","41","11101","2022-05-16","2022-05-16 12:07:39","57.25","543567","918272"
"","7488822592133593","7488822591833324","50","07047","2022-05-16","2022-05-16 12:08:19","67.74","756458","919019"
"","7488837197632515","7488837197232829","25","11212","2022-05-16","2022-05-16 12:08:27","62.56","847739","918994"
"","7488559814031211","7488559813831571","75","11231","2022-05-16","2022-05-16 12:09:05","111.09","528351","925704"
"","7488789577931417","7488789577531901","27","10473","2022-05-16","2022-05-16 12:09:38","49.48","312934","919780"
"","7488836938933036","7488836936833774","25","11212","2022-05-16","2022-05-16 12:09:44","51.66","039474","920034"
"","7488888690934092","7488888690534404","50","07047","2022-05-16","2022-05-16 12:09:47","70.44","046443","920812"
"","7488654501631192","7488654500931600","30","10456","2022-05-16","2022-05-16 12:10:20","76.67","383620","919572"
"","7488808459335136","7488808458835040","72","10451","2022-05-16","2022-05-16 12:10:22","100.29","333154","914890"
"","7486533104334160","7486533103934511","75","11231","2022-05-16","2022-05-16 12:10:50","99.90","349277","926725"
"","7488940150631053","7488940150231622","27","10473","2022-05-16","2022-05-16 12:10:52","88.18","977024","920822"
"","7488914821330075","7488914820930179","13","11368","2022-05-16","2022-05-16 12:11:19","39.32","637867","927254"
"","7488887991634070","7488887991334382","22","11206","2022-05-16","2022-05-16 12:11:53","117.62","084658","921813"
"","7488815939635384","7488815939435294","49","11207","2022-05-16","2022-05-16 12:12:07","27.02","233673","912333"
"","7488850709734884","7488850709434177","22","11206","2022-05-16","2022-05-16 12:12:11","88.69","596816","922071"
"","7488766453530578","7488766453130618","30","10456","2022-05-16","2022-05-16 12:12:15","68.94","083369","920600"
"","7488981306632112","7488981306332503","22","11206","2022-05-16","2022-05-16 12:12:20","48.80","434143","922121"
"","7488565241932137","7488565241632280","75","11231","2022-05-16","2022-05-16 12:12:20","60.86","656828","927714"
"","7489064690634594","7489064690134002","11","11237","2022-05-16","2022-05-16 12:12:24","50.00","156570","912396"
"","7488497988632099","7488497988332203","49","11207","2022-05-16","2022-05-16 12:12:44","82.77","637513","912631"
"","7488803482435969","7488803482135870","22","11206","2022-05-16","2022-05-16 12:13:18","85.13","629136","922904"
"","7488643130830680","7488643130630649","30","10456","2022-05-16","2022-05-16 12:13:21","79.92","960190","921303"
"","7488859931835739","7488859931435681","49","11207","2022-05-16","2022-05-16 12:14:13","34.07","676362","913643"
"","7488499348730162","7488499348430072","49","11207","2022-05-16","2022-05-16 12:15:44","78.74","306177","914630"
"","7489048477733472","7489048477333310","42","10451","2022-05-16","2022-05-16 12:16:01","49.43","394931","922894"
"","7488652656830987","7488652656530963","49","11207","2022-05-16","2022-05-16 12:16:02","59.08","092960","914702"
"","7488928994734319","7488928994334654","42","10451","2022-05-16","2022-05-16 12:16:04","75.01","204605","923083"
"","7488869880433052","7488869879933802","48","11717","2022-05-16","2022-05-16 12:16:24","136.06","955989","916194"
"","7488905328231027","7488905327931571","48","11717","2022-05-16","2022-05-16 12:17:05","9.98","085837","916997"
"","7488862081235791","7488862080935733","13","11368","2022-05-16","2022-05-16 12:17:08","29.30","668822","913627"
"","7489074998532003","7489074998132438","76","11362","2022-05-16","2022-05-16 12:17:10","93.01","629777","917189"
"","7488676620635003","7488676620335826","49","11207","2022-05-16","2022-05-16 12:17:18","144.16","324958","915658"
"","7489086898735779","7489086898335860","30","10456","2022-05-16","2022-05-16 12:17:40","46.96","683277","924679"
"","7488969882135108","7488969881935114","35","08611","2022-05-16","2022-05-16 12:18:16","17.50","179932","927942"
"","7488929840531729","7488929840231294","22","11206","2022-05-16","2022-05-16 12:18:39","140.42","703838","928495"
"","7488893134435723","7488893134035680","50","07047","2022-05-16","2022-05-16 12:18:55","30.48","612959","908761"
"","7489055429031668","7489055428531304","75","11231","2022-05-16","2022-05-16 12:19:29","57.02","966803","932101"
"","7488697745632327","7488697744932561","49","11207","2022-05-16","2022-05-16 12:19:56","57.21","070956","917223"
"","7488903826231983","7488903822531526","76","11362","2022-05-16","2022-05-16 12:20:06","185.47","785633","920521"
"","7489103425832942","7489103425432389","41","11101","2022-05-16","2022-05-16 12:20:10","49.72","576383","910092"
"","7489122061334437","7489122061034870","49","11207","2022-05-16","2022-05-16 12:20:17","14.00","832459","917468"
"","7489057613032503","7489057612832930","41","11101","2022-05-16","2022-05-16 12:20:32","52.89","688841","910598"
"","7489030895033914","7489030894333743","40","10550","2022-05-16","2022-05-16 12:20:52","116.80","824122","908815"
"","7489108879532102","7489108879332551","30","10456","2022-05-16","2022-05-16 12:21:18","35.57","694351","926920"
"","7488831718031733","7488831717831247","76","11362","2022-05-16","2022-05-16 12:21:25","121.31","980848","922068"
"","7488866079635914","7488866079035859","27","10473","2022-05-16","2022-05-16 12:21:25","42.29","638796","930333"
"","7488172427431154","7488172427131289","48","11717","2022-05-16","2022-05-16 12:21:29","165.53","653161","922103"
"","7489107964931333","7489107964631995","41","11101","2022-05-16","2022-05-16 12:21:31","41.67","216763","911843"
"","7488925914533763","7488925914133540","48","11717","2022-05-16","2022-05-16 12:21:47","62.23","078408","922389"
"","7488504151932276","7488504151432382","78","11590","2022-05-16","2022-05-16 12:21:56","211.85","263390","918484"
"","7488936208934538","7488936207734875","11","11237","2022-05-16","2022-05-16 12:22:19","61.24","673002","918734"
"","7487692074630987","7487692074330453","40","10550","2022-05-16","2022-05-16 12:22:46","74.22","083338","909849"
"","7488782034732805","7488782034532087","13","11368","2022-05-16","2022-05-16 12:23:08","216.15","787047","924949"
"","7488843374631115","7488843374331636","27","10473","2022-05-16","2022-05-16 12:23:11","111.94","992715","932083"
"","7489027187735913","7489027187435958","78","11590","2022-05-16","2022-05-16 12:23:28","80.54","349241","919323"
"","7488888683434091","7488888683234403","41","11101","2022-05-16","2022-05-16 12:23:51","75.63","944489","914634"
"","7488564757933635","7488564757733218","76","11362","2022-05-16","2022-05-16 12:23:52","62.98","672138","925717"
"","7488504151932276","7488504151432382","78","11590","2022-05-16","2022-05-16 12:24:02","3.30","820026","919791"
"","7489013854332167","7489013841932574","78","11590","2022-05-16","2022-05-16 12:24:04","27.62","401414","919799"
"","7488587485935223","7488587485635982","40","10550","2022-05-16","2022-05-16 12:24:34","111.04","006002","910875"
"","7488779882432755","7488779882132035","42","10451","2022-05-16","2022-05-16 12:24:48","128.38","744724","913412"
"","7488771741934395","7488771741634649","50","07047","2022-05-16","2022-05-16 12:24:58","53.96","055985","915701"
"","7489009304531267","7489009304131881","40","10550","2022-05-16","2022-05-16 12:25:18","63.39","702481","911365"
"","7488978284535401","7488978275135417","11","11237","2022-05-16","2022-05-16 12:25:57","43.89","346184","921039"
"","7488649895230893","7488649894930868","40","10550","2022-05-16","2022-05-16 12:25:59","70.08","285837","911821"
"","7488200861531128","7488200861231281","72","10451","2022-05-16","2022-05-16 12:26:21","136.81","572552","915655"
"","7488132423534247","7488132423234169","76","11362","2022-05-16","2022-05-16 12:26:36","122.44","779144","928987"
"","7488835162332456","7488835162132770","42","10451","2022-05-16","2022-05-16 12:26:58","97.65","530452","916455"
"","7489006237330959","7489006237130119","25","11212","2022-05-16","2022-05-16 12:27:38","69.53","691552","912113"
"","7488927835634283","7488927835434618","11","11237","2022-05-16","2022-05-16 12:28:21","116.85","888192","922380"
"","7488806203134468","7488806202434739","42","10451","2022-05-16","2022-05-16 12:28:32","35.06","571232","918763"
"","7489203984334966","7489203984034435","27","10473","2022-05-16","2022-05-16 12:28:51","26.85","734801","912578"
"","7489078375033426","7489078374733279","30","10456","2022-05-16","2022-05-16 12:29:11","42.41","099914","931078"
"","7488904448235109","7488904447835075","40","10550","2022-05-16","2022-05-16 12:29:26","239.25","633488","913674"
"","7489111659334077","7489111659134507","27","10473","2022-05-16","2022-05-16 12:29:34","44.18","627465","913088"
"","7488965805532592","7488965805132975","11","11237","2022-05-16","2022-05-16 12:30:09","62.57","517364","924652"
"","7488852761533507","7488852761133247","43","06610","2022-05-16","2022-05-16 12:30:17","57.59","087553","913392"
"","7489047248532199","7489047248332621","25","11212","2022-05-16","2022-05-16 12:30:56","148.18","727698","914696"
"","7489135858033181","7489135857633066","27","10473","2022-05-16","2022-05-16 12:30:58","21.17","008014","914117"
"","7488889895231553","7488889894931092","43","06610","2022-05-16","2022-05-16 12:31:11","27.68","718108","914965"
"","7488985475933552","7488985475633350","25","11212","2022-05-16","2022-05-16 12:32:30","106.70","746949","915998"
"","7488895580234317","7488895579934634","30","10456","2022-05-16","2022-05-16 12:32:52","76.01","051667","909281"
"","7488859885135737","7488859884835679","40","10550","2022-05-16","2022-05-16 12:33:01","57.59","508706","915915"
"","7489168758131219","7489168757731918","30","10456","2022-05-16","2022-05-16 12:34:03","80.63","104587","909830"
"","7488930323832482","7488930323532845","40","10550","2022-05-16","2022-05-16 12:34:26","76.91","138557","916747"
"","7489106149830211","7489106149530439","25","11212","2022-05-16","2022-05-16 12:35:06","72.92","530639","918283"
"","7488880983433398","7488880982933152","22","11206","2022-05-16","2022-05-16 12:35:37","100.66","728257","918776"
"","7489132549730986","7489132549430224","13","11368","2022-05-16","2022-05-16 12:35:56","32.71","619622","924656"
"","7489073710033262","7489073709733112","47","07022","2022-05-16","2022-05-16 12:36:16","31.91","308941","910062"
"","7489077852733405","7489077852433258","11","11237","2022-05-16","2022-05-16 12:36:30","50.24","607072","928709"
"","7488653781832996","7488653781532203","13","11368","2022-05-16","2022-05-16 12:36:32","125.63","118250","925687"
"","7489128931230868","7489128930930105","13","11368","2022-05-16","2022-05-16 12:37:14","51.54","282052","926947"
"","7488817021135421","7488817020935335","46","07202","2022-05-16","2022-05-16 12:37:15","105.15","416133","920072"
"","7489193414930862","7489193414630130","11","11237","2022-05-16","2022-05-16 12:37:37","113.18","729744","929283"
"","7489111981530397","7489111981230627","22","11206","2022-05-16","2022-05-16 12:37:41","97.09","486792","920528"
"","7488847872532875","7488847872132200","46","07202","2022-05-16","2022-05-16 12:38:12","41.75","804512","920815"
"","7489102991633144","7489102991333003","11","11237","2022-05-16","2022-05-16 12:38:26","103.22","304298","929791"
"","7489017631932308","7489017631632718","50","07047","2022-05-16","2022-05-16 12:38:27","42.80","547309","909037"
"","7489092880434487","7489092880034911","27","10473","2022-05-16","2022-05-16 12:38:30","62.93","363443","920025"
"","7489189664231890","7489189663831600","22","11206","2022-05-16","2022-05-16 12:38:38","39.88","694559","921111"
"","7488563372734867","7488563372234022","46","07202","2022-05-16","2022-05-16 12:38:47","15.77","328648","921313"
"","7488426263632890","7488426263332966","72","10451","2022-05-16","2022-05-16 12:38:52","44.18","732174","910610"
"","7488962794932507","7488962794432889","27","10473","2022-05-16","2022-05-16 12:39:15","63.88","773182","920548"
"","7489183320534353","7489183320334810","25","11212","2022-05-16","2022-05-16 12:39:19","67.38","952245","921630"
"","7489107725130271","7489107724730500","11","11237","2022-05-16","2022-05-16 12:39:50","85.65","919374","930755"
"","7488672934933988","7488672934633623","72","10451","2022-05-16","2022-05-16 12:39:50","44.97","978351","912091"
"","7489050891533547","7489050891233386","30","10456","2022-05-16","2022-05-16 12:40:22","35.90","467361","913385"
"","7489081031135589","7489081030735666","78","11590","2022-05-16","2022-05-16 12:41:18","39.39","831578","931557"
"","7489269857234059","7489269856834568","25","11212","2022-05-16","2022-05-16 12:41:43","18.42","880620","924633"
"","7489190635832634","7489190635532134","22","11206","2022-05-16","2022-05-16 12:41:48","57.30","141458","924657"
"","7489053301434239","7489053301034636","30","10456","2022-05-16","2022-05-16 12:41:52","29.23","283966","914199"
"","7489167463233196","7489167462733097","13","11368","2022-05-16","2022-05-16 12:41:56","58.28","012808","911853"
"","7488862401333808","7488862400833553","78","11590","2022-05-16","2022-05-16 12:42:12","129.25","822488","932353"
"","7488520961830812","7488520961530730","46","07202","2022-05-16","2022-05-16 12:42:15","119.37","345111","924955"
"","7474661874032988","7474661873832978","72","10451","2022-05-16","2022-05-16 12:42:30","101.13","246901","915954"
"","7489174768732129","7489174768532615","75","11231","2022-05-16","2022-05-16 12:43:13","23.08","346787","921823"
"","7488961312730543","7488961312330678","27","10473","2022-05-16","2022-05-16 12:43:18","89.43","620180","924887"
"","7489071592934807","7489071592534219","30","10456","2022-05-16","2022-05-16 12:43:22","68.66","453138","915150"
"","7488972060030835","7488972059230971","36","06606","2022-05-16","2022-05-16 12:43:57","35.10","119904","909318"
"","7488836425032493","7488836424632807","41","11101","2022-05-16","2022-05-16 12:43:59","48.24","500903","915991"
"","7489085258133655","7489085257933508","43","06610","2022-05-16","2022-05-16 12:44:20","53.73","440378","916171"
"","7489176652234143","7489176651634600","42","10451","2022-05-16","2022-05-16 12:44:39","136.38","873067","919247"
"","7488924766430346","7488924766030454","25","11212","2022-05-16","2022-05-16 12:44:53","178.16","063704","927221"
"","7488923838335745","7488923838035722","36","06606","2022-05-16","2022-05-16 12:45:15","56.81","345231","910106"
"","7488998009431907","7488998009031515","75","11231","2022-05-16","2022-05-16 12:45:35","27.29","369477","923110"
"","7489199574533148","7489199574333064","48","11717","2022-05-16","2022-05-16 12:45:39","89.12","318084","928528"
"","7488968478034519","7488968477734869","27","10473","2022-05-16","2022-05-16 12:46:16","58.51","382361","927182"
"","7489142757031418","7489142756731105","47","07022","2022-05-16","2022-05-16 12:46:25","78.10","465106","920795"
"","7489225866832723","7489225866532249","76","11362","2022-05-16","2022-05-16 12:46:29","39.89","185035","929537"
"","7489011981534854","7489011981234224","41","11101","2022-05-16","2022-05-16 12:46:31","55.61","814514","919041"
"","7489055303134305","7489055302834706","75","11231","2022-05-16","2022-05-16 12:47:21","69.60","501849","925175"
"","7489101808032898","7489101807432345","40","10550","2022-05-16","2022-05-16 12:47:44","90.41","992722","925420"
"","7489236904131393","7489236903631139","46","07202","2022-05-16","2022-05-16 12:48:15","52.29","517463","930056"
"","7489293218430953","7489293218030274","49","11207","2022-05-16","2022-05-16 12:48:26","24.99","403229","912129"
"","7488923838335745","7488923838035722","36","06606","2022-05-16","2022-05-16 12:48:43","1.33","367407","912353"
"","7489095348031950","7489095347431608","76","11362","2022-05-16","2022-05-16 12:49:25","348.86","408750","909019"
"","7489241229930340","7489241229630634","49","11207","2022-05-16","2022-05-16 12:49:38","37.00","471529","912895"
"","7482213003535305","7482213003135667","41","11101","2022-05-16","2022-05-16 12:49:38","115.15","500796","922584"
"","7488442525435689","7488442524935347","41","11101","2022-05-16","2022-05-16 12:50:15","118.40","462252","924375"
"","7489079631631471","7489079631331121","48","11717","2022-05-16","2022-05-16 12:50:55","193.57","920307","910622"
"","7488964760732556","7488964760432938","41","11101","2022-05-16","2022-05-16 12:51:13","41.99","898264","925415"
"","7488792945333698","7488792945033415","49","11207","2022-05-16","2022-05-16 12:52:46","55.59","347165","914895"
"","7489181134330486","7489181134130751","46","07202","2022-05-16","2022-05-16 12:53:24","24.81","777095","910554"
"","7489157424231863","7489157423931555","35","08611","2022-05-16","2022-05-16 12:53:40","21.39","011394","909260"
"","7488311804033881","7488311803633323","75","11231","2022-05-16","2022-05-16 12:54:19","108.09","253972","929050"
"","7489234808335315","7489234808035484","41","11101","2022-05-16","2022-05-16 12:54:27","24.14","894424","929053"
"","7489164626234776","7489164625934229","50","07047","2022-05-16","2022-05-16 12:54:27","57.05","002746","929054"
"","7489251517430625","7489251517130923","36","06606","2022-05-16","2022-05-16 12:54:42","11.50","477574","916160"
"","7489022586431679","7489022586131302","50","07047","2022-05-16","2022-05-16 12:54:58","111.47","488276","929765"
"","7489144031834155","7489144031434599","40","10550","2022-05-16","2022-05-16 12:55:16","47.98","344658","929741"
"","7489151984734404","7489151984434850","27","10473","2022-05-16","2022-05-16 12:56:40","111.37","419624","911382"
"","7489193437234663","7489193436934126","49","11207","2022-05-16","2022-05-16 12:56:44","82.35","155962","917463"
"","7489059638133827","7489059637733667","75","11231","2022-05-16","2022-05-16 12:56:47","141.04","784606","930512"
"","7488994364331788","7488994363931394","30","10456","2022-05-16","2022-05-16 12:57:12","192.46","010936","922844"
"","7489271878031523","7489271877831282","47","07022","2022-05-16","2022-05-16 12:57:13","49.73","816540","909330"
"","7489101312130052","7489101311730277","40","10550","2022-05-16","2022-05-16 12:57:22","119.99","501401","930794"
"","7489251517430625","7489251517130923","36","06606","2022-05-16","2022-05-16 12:57:26","1.33","939280","917783"
"","7488728549635622","7488728549135479","75","11231","2022-05-16","2022-05-16 12:57:28","11.64","004861","930819"
"","7489184732831746","7489184732631453","78","11590","2022-05-16","2022-05-16 12:57:39","26.48","362347","918004"
"","7489330379134908","7489330378534454","36","06606","2022-05-16","2022-05-16 12:57:42","15.53","974280","918018"
"","7489248942930554","7489248942630851","75","11231","2022-05-16","2022-05-16 12:58:15","14.82","637883","931281"
"","7489194888232785","7489194887432288","47","07022","2022-05-16","2022-05-16 12:58:19","88.02","128483","910548"
"","7489330379134908","7489330378534454","36","06606","2022-05-16","2022-05-16 12:58:43","1.37","148901","918740"
"","7488963119530602","7488963119130737","49","11207","2022-05-16","2022-05-16 12:58:46","101.88","229226","918750"
"","7489107438535414","7489107438235506","30","10456","2022-05-16","2022-05-16 12:59:00","78.92","653275","924873"
"","7487336236231923","7487336235931671","40","10550","2022-05-16","2022-05-16 12:59:22","106.66","807531","932100"
"","7489190074435958","7489190074235100","49","11207","2022-05-16","2022-05-16 12:59:33","70.54","712574","919255"
"","7489162336234711","7489162335834160","41","11101","2022-05-16","2022-05-16 12:59:33","94.88","067245","911381"
"","7489110071733362","7489110071133226","76","11362","2022-05-16","2022-05-16 13:00:05","80.12","489966","21047"
"","7489092711335953","7489092710935038","22","11206","2022-05-16","2022-05-16 13:00:14","76.33","427152","15723"
"","7489264029433250","7489264029133209","50","07047","2022-05-16","2022-05-16 13:00:39","43.65","268759","12649"
"","7489347788231899","7489347787731699","30","10456","2022-05-16","2022-05-16 13:01:06","36.39","971094","25931"
"","7489155728531798","7489155728031488","78","11590","2022-05-16","2022-05-16 13:01:31","102.98","862520","20531"
"","7489070380931170","7489070380631811","22","11206","2022-05-16","2022-05-16 13:03:08","104.44","453548","18229"
"","7489363734334972","7489363734034540","27","10473","2022-05-16","2022-05-16 13:03:20","39.95","621635","16720"
"","7488866136730607","7488866136430701","13","11368","2022-05-16","2022-05-16 13:04:03","51.47","339509","28969"
"","7489138282433269","7489138282233155","30","10456","2022-05-16","2022-05-16 13:04:07","97.24","745409","27492"
"","7489231085034824","7489231084634308","11","11237","2022-05-16","2022-05-16 13:04:26","24.81","126311","22134"
"","7489222983034549","7489222982734027","22","11206","2022-05-16","2022-05-16 13:04:37","38.16","809916","19496"
"","7488917523134992","7488917522834324","42","10451","2022-05-16","2022-05-16 13:04:42","80.66","373450","26427"
"","7489085609035739","7489085608635820","76","11362","2022-05-16","2022-05-16 13:05:12","148.02","540447","27961"
"","7489178759233520","7489178758933427","78","11590","2022-05-16","2022-05-16 13:05:39","177.12","838970","22889"
"","7489269440031458","7489269439531216","41","11101","2022-05-16","2022-05-16 13:06:03","65.75","289269","19264"
"","7488999999930754","7488999999630912","46","07202","2022-05-16","2022-05-16 13:06:11","18.77","488953","20768"
"","7489356897033246","7489356896633258","42","10451","2022-05-16","2022-05-16 13:06:17","57.92","453033","28787"
"","7489240450834128","7489240450534618","50","07047","2022-05-16","2022-05-16 13:06:25","40.07","770160","19774"
"","7489315991832587","7489315991632169","41","11101","2022-05-16","2022-05-16 13:06:43","40.04","983104","20082"
"","7489183753931725","7489183753631432","11","11237","2022-05-16","2022-05-16 13:06:44","98.05","798640","24633"
"","7488767202734255","7488767202334507","13","11368","2022-05-16","2022-05-16 13:07:13","70.20","686062","10558"
"","7489117985434296","7489117985234727","13","11368","2022-05-16","2022-05-16 13:07:28","75.62","546728","11045"
"","7489308313530446","7489308313030775","11","11237","2022-05-16","2022-05-16 13:08:29","57.93","091418","25675"
"","7488757344031449","7488757343631917","13","11368","2022-05-16","2022-05-16 13:08:33","106.86","256884","12854"
"","7489185911235841","7489185910935981","75","11231","2022-05-16","2022-05-16 13:08:43","61.59","363559","13387"
"","7489253523535908","7489253523135087","72","10451","2022-05-16","2022-05-16 13:08:44","109.66","264838","8276"
"","7489312914535712","7489312914035920","76","11362","2022-05-16","2022-05-16 13:08:52","20.97","591546","8250"
"","7489388031432836","7489388031232460","30","10456","2022-05-16","2022-05-16 13:08:53","48.34","462388","30006"
"","7489384826532729","7489384826232351","72","10451","2022-05-16","2022-05-16 13:09:02","16.30","816776","9027"
"","7488884102134954","7488884101934264","46","07202","2022-05-16","2022-05-16 13:09:54","25.08","274659","24698"
"","7489325122034739","7489325121834283","11","11237","2022-05-16","2022-05-16 13:10:43","14.46","629503","26964"
"","7489339902433712","7489339902133714","75","11231","2022-05-16","2022-05-16 13:11:05","65.23","474658","14671"
"","7489415908930880","7489415908630262","13","11368","2022-05-16","2022-05-16 13:11:23","72.85","857947","17704"
"","7489210330931564","7489210330631289","40","10550","2022-05-16","2022-05-16 13:11:26","47.89","474944","14902"
"","7489241033233481","7489241033033425","50","07047","2022-05-16","2022-05-16 13:11:36","72.56","647253","26988"
"","7489295944933224","7489295944633199","22","11206","2022-05-16","2022-05-16 13:11:47","82.50","847804","26408"
"","7489242782530388","7489242782230683","42","10451","2022-05-16","2022-05-16 13:12:13","24.75","040996","13657"
"","7488879632730026","7488879632430123","46","07202","2022-05-16","2022-05-16 13:12:17","128.78","141356","26719"
"","7489061159131860","7489061158631498","41","11101","2022-05-16","2022-05-16 13:12:31","65.78","127760","28198"
"","7489299662632048","7489299662132619","27","10473","2022-05-16","2022-05-16 13:12:45","65.67","711604","24949"
"","7488711882231026","7488711882031464","72","10451","2022-05-16","2022-05-16 13:12:56","31.36","574272","14695"
"","7489213733934258","7489213733634732","48","11717","2022-05-16","2022-05-16 13:13:09","154.85","029689","13421"
"","7489326262133245","7489326261833238","72","10451","2022-05-16","2022-05-16 13:13:28","30.94","636658","15448"
"","7489182650230534","7489182649830800","27","10473","2022-05-16","2022-05-16 13:13:34","59.77","645382","25646"
"","7489393710132037","7489393709932664","41","11101","2022-05-16","2022-05-16 13:13:44","19.37","449839","29516"
"","7489220537331873","7489220537031606","40","10550","2022-05-16","2022-05-16 13:14:02","29.80","840892","16217"
"","7489210168233477","7489210168033398","27","10473","2022-05-16","2022-05-16 13:14:13","138.10","040406","26175"
"","7489084722235702","7489084721635781","41","11101","2022-05-16","2022-05-16 13:14:28","44.39","226872","30323"
"","7488972873433190","7488972873033986","11","11237","2022-05-16","2022-05-16 13:14:29","66.02","748198","29288"
"","7489241710032188","7489241709832718","22","11206","2022-05-16","2022-05-16 13:14:42","157.27","443048","28731"
"","7489122237631751","7489122236931419","47","07022","2022-05-16","2022-05-16 13:14:45","51.11","627338","29010"
"","7488608020635857","7488608020435625","72","10451","2022-05-16","2022-05-16 13:15:01","202.74","346819","17738"
"","7488365400530903","7488365400130719","72","10451","2022-05-16","2022-05-16 13:15:12","111.98","276624","18010"
"","7489277040234248","7489277039834761","72","10451","2022-05-16","2022-05-16 13:15:39","134.26","733974","18733"
"","7489256143633991","7489256143233946","25","11212","2022-05-16","2022-05-16 13:15:55","48.43","996961","29740"
"","7488964624030646","7488964623730781","11","11237","2022-05-16","2022-05-16 13:15:57","35.77","050075","30072"
"","7489356646332908","7489356646032514","78","11590","2022-05-16","2022-05-16 13:16:15","105.33","463304","30292"
"","7489359372434809","7489359371934373","22","11206","2022-05-16","2022-05-16 13:16:17","53.80","849110","30009"
"","7489186069032472","7489186068632967","30","10456","2022-05-16","2022-05-16 13:16:25","36.11","439908","10069"
"","7489349089132682","7489349088732282","42","10451","2022-05-16","2022-05-16 13:16:36","76.05","578321","20046"
"","7489263062930981","7489263062630280","22","11206","2022-05-16","2022-05-16 13:16:44","112.79","767918","30311"
"","7489433112935560","7489433112635851","76","11362","2022-05-16","2022-05-16 13:16:53","49.90","332128","17969"
"","7489014359430226","7489014359130391","27","10473","2022-05-16","2022-05-16 13:17:00","74.50","823830","28286"
"","7489142382232150","7489142381932618","42","10451","2022-05-16","2022-05-16 13:17:06","155.66","805191","20788"
"","7489261227533143","7489261227133102","42","10451","2022-05-16","2022-05-16 13:17:14","185.49","285821","20859"
"","7488180014335647","7488180014135154","11","11237","2022-05-16","2022-05-16 13:17:30","43.73","487375","31063"
"","7489017458631501","7489017458331119","43","06610","2022-05-16","2022-05-16 13:17:35","58.80","135930","29776"
"","7488450053435912","7488450053135576","41","11101","2022-05-16","2022-05-16 13:17:37","78.31","329149","10277"
"","7489144378830353","7489144378630597","41","11101","2022-05-16","2022-05-16 13:18:15","68.82","727718","10864"
"","7489336592733601","7489336592433600","46","07202","2022-05-16","2022-05-16 13:18:48","34.80","339758","32309"
"","7488800455531759","7488800455331252","30","10456","2022-05-16","2022-05-16 13:18:59","171.43","335431","11383"
"","7489367582531513","7489367581931329","76","11362","2022-05-16","2022-05-16 13:19:19","31.98","937607","20805"
"","7489160539232707","7489160538932185","30","10456","2022-05-16","2022-05-16 13:19:33","99.28","935792","11823"
"","7488975914830944","7488975914630083","43","06610","2022-05-16","2022-05-16 13:19:35","62.11","176161","9581"
